Locality,AnimalType,Name,SpecificBreed,PrimaryBreed,PrimaryColour,De-sexed,Gender,Age
BLI BLI,D         ,Milhouse,STAFFRDAM ,STAFFR,Black     ,Y,M,2
BLI BLI,D         ,Peggy,STAFFRDBT ,STAFFR,BlackBrind,Y,F,6
BLI BLI,D         ,Baxter,LABRADOR  ,LABRAD,Yellow    ,Y,M,2
BLI BLI,D         ,Lexie,CHIHUAHUA ,CHIHUA,TriColour ,Y,F,4
BLI BLI,D         ,Zelda,CHIHUAHUAX,CHIHUA,TriColour ,Y,F,3
BLI BLI,Cat       ,Ebony,DOMSH     ,DOMSH ,Black     ,Y,M,4
BLI BLI,D         ,Pip,KELPIEAUS ,KELPIE,BlackTan  ,Y,F,1
BLI BLI,D         ,Sally,CATTLEDOGX,CATTLE,BlackBlue ,Y,F,1
BLI BLI,D         ,Molly,CATTLEDOGX,CATTLE,RedWhite  ,Y,F,1
BLI BLI,D         ,Buddy,COLLBORDRX,COLLBO,BrownWhite,Y,M,4
BLI BLI,D         ,Eevie,ROTTWEILR ,ROTTWE,Black     ,Y,F,1
BLI BLI,D         ,Storm,BULLDOGAUS,BULLDO,RedWhite  ,Y,F,4
BLI BLI,D         ,Rumble,STAFFRDAM ,STAFFR,Brindle   ,Y,M,7
BLI BLI,D         ,Casey,CATTLEDOG ,CATTLE,BlueBlackT,Y,M,5
BLI BLI,D         ,Chopper,STAFFRDAM ,STAFFR,Brindle   ,N,M,7
BLI BLI,D         ,Benji,MALTESEX  ,MALTES,White     ,Y,M,3
BLI BLI,D         ,Cleo,LABRADOR  ,LABRAD,GoldWhite ,Y,F,4
BLI BLI,Cat       ,Teddy,DOMSH     ,DOMSH ,BlackBrown,Y,M,3
BLI BLI,Cat       ,Indi,DOMMH     ,DOMMH ,Tortoise  ,Y,F,5
BLI BLI,D         ,Zoey,RETRIEVGD ,RETRIE,Gold      ,Y,F,2
BLI BLI,D         ,WALTER,TERRIERWT ,TERRIE,White     ,Y,M,3
BLI BLI,D         ,Anka,GERMNSHEP ,GERMNS,BlackTan  ,Y,F,8
BLI BLI,D         ,Marley,ROTTWEILR ,ROTTWE,BlackBrown,Y,F,3
BLI BLI,D         ,Jet,COLLBORDR ,COLLBO,BlackWhite,Y,M,3
BLI BLI,D         ,Ziggy,COLLBORDR ,COLLBO,RedWhite  ,Y,F,3
BLI BLI,D         ,Lola,BULLTERR  ,BULLTE,Brindle   ,N,F,1
BLI BLI,Cat       ,Satin,DOMSH     ,DOMSH ,Black     ,Y,M,2
BLI BLI,D         ,Miss,MALTESEX  ,MALTES,White     ,N,F,7
BLI BLI,D         ,Molly,POODLEMIN ,POODLE,Beige     ,N,F,7
BLI BLI,D         ,Alaska,BOXERX    ,BOXER,Black     ,Y,F,1
BLI BLI,Cat       ,Jimi,DOMSH     ,DOMSH ,WhiteGrey ,Y,F,11
BLI BLI,D         ,Coco,CAVOODLE  ,CAVOOD,Apricot   ,Y,F,2
BLI BLI,D         ,Zeus,GERMNSHEPX,GERMNS,BlackBlueW,Y,M,5
BLI BLI,D         ,Boo,STAFFRDAM ,STAFFR,BlackWhite,N,F,1
BLI BLI,Cat       ,Whiskers,DOMSH     ,DOMSH ,Tortoise  ,Y,F,16
BLI BLI,D         ,Willow,STAFFRDBT ,STAFFR,Brown     ,Y,F,2
BLI BLI,D         ,Barney,CAVOODLE  ,CAVOOD,Tan       ,Y,M,5
BLI BLI,D         ,Max,SPANIELCV ,SPANIE,TriColour ,Y,M,7
BLI BLI,D         ,Charlie,SPANIELCV ,SPANIE,TriColour ,Y,M,8
BLI BLI,D         ,Chief,MASTIFNEP ,MASTIF,Grey      ,Y,M,4
BLI BLI,D         ,Dyno,BOXER     ,BOXER ,BrownBrin ,Y,M,4
BLI BLI,D         ,Kingston,LABRADOR  ,LABRAD,Black     ,Y,M,2
BLI BLI,D         ,Jack Anderson,LABRADORX ,LABRAD,Black     ,Y,M,2
BLI BLI,Cat       ,Bijou,BURMESE   ,BURMES,Chocolate ,Y,F,9
BLI BLI,Cat       ,Jacque,BURMESE   ,BURMES,Chocolate ,Y,M,10
BLI BLI,D         ,Brian,SCHNAUZG  ,SCHNAU,Black     ,Y,M,3
BLI BLI,D         ,Jazzie,COLLBORDRX,COLLBO,BlackWhite,Y,F,3
BLI BLI,D         ,Busta,KELPIEAUS ,KELPIE,BlackTan  ,Y,M,1
BLI BLI,D         ,Murphee,RETRIEVERX,RETRIE,Tan       ,Y,M,4
BLI BLI,D         ,Abbey,RETRIEVGD ,RETRIE,Gold      ,Y,F,3
BLI BLI,Cat       ,Pixie,DOMLH     ,DOMLH ,GreyWhite ,Y,F,2
BLI BLI,D         ,Peppa,MALTESEX  ,MALTES,CaramelWht,Y,F,2
BLI BLI,D         ,Hunter,BULLDOGAM ,BULLDO,WhiteBrind,Y,F,1
BLI BLI,D         ,Tank,STAFFRDBT ,STAFFR,Tan       ,N,M,1
BLI BLI,D         ,coco,JACKRUSSL ,JACKRU,WhiteBrown,Y,F,2
BLI BLI,D         ,Gemma,STAFFRDBT ,STAFFR,BlackBrinW,N,F,6
BLI BLI,D         ,Max,LABRADOR  ,LABRAD,Black     ,Y,M,8
BLI BLI,D         ,Daisy,RIDGEBACKX,RIDGEB,RedWhite  ,Y,F,2
BLI BLI,D         ,Gwennie,TERRIERTN ,TERRIE,BlackBroWh,Y,F,15
BLI BLI,D         ,Molly,COLLBORDR ,COLLBO,BlackWhite,Y,F,13
BLI BLI,D         ,Chester,CAVOODLE  ,CAVOOD,Apricot   ,Y,M,9
BLI BLI,D         ,Oscar,CAVOODLE  ,CAVOOD,WhiteTan  ,Y,M,2
BLI BLI,D         ,Leo,CATTLEDOGX,CATTLE,Black     ,Y,M,3
BLI BLI,D         ,Woofa,ROTTWEILRX,ROTTWE,BlackGreyB,Y,M,13
BLI BLI,D         ,Bear,MALTESEX  ,MALTES,White     ,Y,M,7
BLI BLI,D         ,Ari,LABRADOR  ,LABRAD,Gold      ,N,M,1
BLI BLI,D         ,Lola,STAFFRDBT ,STAFFR,Brindle   ,Y,F,3
BLI BLI,D         ,Milli Johnston,SCHNAUZMN ,SCHNAU,Black     ,Y,F,4
BLI BLI,D         ,Alex,STAFFRDAM ,STAFFR,Black     ,Y,M,4
BLI BLI,D         ,Gypsy,BULLMASTFX,BULLMA,WhiteTan  ,Y,F,8
BLI BLI,D         ,Skeeta,LABRADORX ,LABRAD,Black     ,Y,M,2
BLI BLI,D         ,Gisele,MOODLE    ,MOODLE,White     ,N,F,8
BLI BLI,D         ,Austen,TERRIERSIX,TERRIE,WhiteBrown,Y,M,4
BLI BLI,Cat       ,Angel,DOMSH     ,DOMSH ,Multicol  ,Y,F,10
BLI BLI,D         ,Daisy May Xena Boyes,SPANIELCK ,SPANIE,Gold      ,Y,F,1
BLI BLI,D         ,Koa,CAVOODLE  ,CAVOOD,Beige     ,Y,M,2
BLI BLI,D         ,Jazz,LABRADOR  ,LABRAD,Black     ,N,F,9
BLI BLI,D         ,Dozer,COLLBORDRX,COLLBO,BrownBrin ,Y,M,6
BLI BLI,D         ,Rusty,STAFFRDBTX,STAFFR,Tan       ,Y,M,5
BLI BLI,D         ,Molly,STAFFRDBT ,STAFFR,White     ,Y,F,2
BLI BLI,D         ,Bentley,LABRADOR  ,LABRAD,Yellow    ,Y,M,4
BLI BLI,D         ,Boston,BOXER     ,BOXER ,Red       ,Y,M,2
BLI BLI,D         ,Winter,GERMNSHEP ,GERMNS,White     ,N,F,1
BLI BLI,D         ,Willow,COLLBORDR ,COLLBO,BlackWhite,Y,F,1
BLI BLI,D         ,Archie,STAFFRDBT ,STAFFR,Tan       ,N,M,1
BLI BLI,D         ,Tilly,STAFFRDBT ,STAFFR,Black     ,N,F,2
BLI BLI,D         ,Luca,COLLBORDR ,COLLBO,BlackWhite,Y,F,6
BLI BLI,D         ,Ollie,MIXED     ,MIXED ,Blue      ,Y,M,1
BLI BLI,D         ,Shiny,KELPIEAUS ,KELPIE,BlackTan  ,Y,F,5
BLI BLI,D         ,Muffin,LABRADORX ,LABRAD,Black     ,Y,F,5
BLI BLI,D         ,Django,STAFFRDBT ,STAFFR,BlackBrind,Y,M,2
BLI BLI,D         ,Maggie,SHIHTZU   ,SHIHTZ,BlackWhite,Y,F,1
BLI BLI,D         ,Franktino,DACHSHUNDX,DACHSH,Chocolate ,Y,M,3
BLI BLI,D         ,Alba,LABRADORX ,LABRAD,Tan       ,Y,F,4
BLI BLI,Cat       ,Marshmallow,DOMSH     ,DOMSH ,WhiteBrown,Y,M,2
BLI BLI,D         ,King,STAFFRDAM ,STAFFR,BlueWhite ,N,M,1
BLI BLI,D         ,Bailey,DALMATIAN ,DALMAT,WhiteBrown,Y,F,1
BLI BLI,D         ,Max,SCHNAUZER ,SCHNAU,SaltPepper,Y,M,8
BLI BLI,D         ,Ozzie,STAFFRDBT ,STAFFR,TanWhite  ,Y,M,9
BLI BLI,D         ,Sophie,SPANIELCV ,SPANIE,TanWhite  ,Y,F,8
BLI BLI,D         ,Bella,TERRIERX  ,TERRIE,WhiteGing ,Y,F,12
BLI BLI,D         ,Megsie,BEAGLE    ,BEAGLE,BlackBroWh,Y,F,2
BLI BLI,Cat       ,Tibby,DOMSH     ,DOMSH ,Tabby     ,Y,F,2
BLI BLI,D         ,Lottie,TERRIERWT ,TERRIE,White     ,Y,F,2
BLI BLI,D         ,Poppy,MALTESE   ,MALTES,Sable     ,Y,F,1
BLI BLI,D         ,Roxy,STAFFRDAMX,STAFFR,Brindle   ,Y,F,1
BLI BLI,D         ,Odin,ROTTWEILR ,ROTTWE,BlackBrown,N,M,1
BLI BLI,Cat       ,Josh,DOMSH     ,DOMSH ,BlackWhite,Y,M,1
BLI BLI,D         ,Leyla,SPANIELCV ,SPANIE,Blenheim  ,Y,F,1
BLI BLI,Cat       ,Ruckus,TONKINESE ,TONKIN,Lilac     ,Y,M,5
BLI BLI,Cat       ,Bruno,RUSSIANBL ,RUSSIA,Blue      ,Y,M,7
BLI BLI,D         ,Ruby,POODLE    ,POODLE,Red       ,Y,F,2
BLI BLI,Cat       ,Isla,DOMSH     ,DOMSH ,Grey      ,Y,F,1
BLI BLI,D         ,Bonnie Anne,BEAGLE    ,BEAGLE,BlackBroWh,Y,F,7
BLI BLI,D         ,Beauty Agnes,LABRADOR  ,LABRAD,Black     ,Y,F,7
BLI BLI,D         ,Archie,MASTIFF   ,MASTIF,Brown     ,N,M,1
BLI BLI,Cat       ,Storm,DOMSH     ,DOMSH ,Charcoal  ,Y,M,5
BLI BLI,D         ,Oxygen,STAFFRDBT ,STAFFR,Black     ,N,M,3
BLI BLI,Cat       ,Elsa,RAGDOLL   ,RAGDOL,White     ,Y,F,4
BLI BLI,D         ,Hugo,COLLBORDR ,COLLBO,Black     ,Y,M,2
BLI BLI,D         ,Molly,POODLE    ,POODLE,Cream     ,Y,F,2
BLI BLI,D         ,Buoy,CHOWCHOW  ,CHOWCH,Red       ,Y,M,1
BLI BLI,Cat       ,Shakira,RAGDOLL   ,RAGDOL,Blue      ,N,F,2
BLI BLI,Cat       ,Lilly,RAGDOLL   ,RAGDOL,SealPoint ,Y,F,15
BLI BLI,D         ,Zayla,POMERANIAX,POMERA,WhiteBrown,N,F,3
BLI BLI,D         ,Ruckus,POODLEX   ,POODLE,Brown     ,Y,M,11
BLI BLI,Cat       ,Bodie,TABBY     ,TABBY ,Ginger    ,Y,M,5
BLI BLI,Cat       ,Odie,DOMSH     ,DOMSH ,Tabby     ,Y,M,1
BLI BLI,Cat       ,Roy,DOMSH     ,DOMSH ,Grey      ,Y,M,2
BLI BLI,D         ,Hattie,LABRADOR  ,LABRAD,Gold      ,Y,F,4
BLI BLI,Cat       ,JASPER WINSTON JUDGE,SIAMESE   ,SIAMES,Chocolate ,Y,M,1
BLI BLI,Cat       ,Louie,DOMSH     ,DOMSH ,Grey      ,Y,M,1
BLI BLI,D         ,Everest,LABRADOR  ,LABRAD,Black     ,Y,F,3
BLI BLI,D         ,Cooper,SCHNAUZER ,SCHNAU,SaltPepper,Y,M,1
BLI BLI,D         ,Blue,CATTLEDOG ,CATTLE,BlackBlue ,Y,F,1
BLI BLI,D         ,Benji,MIXED     ,MIXED ,Brown     ,Y,M,9
BLI BLI,D         ,Layla,MALAMUTEA ,MALAMU,Grey      ,Y,F,1
BLI BLI,D         ,Panda,STAFFRDBTX,STAFFR,BrindlWhit,Y,M,2
BLI BLI,D         ,Frankie,DACHSHUND ,DACHSH,Tan       ,N,M,1
BLI BLI,D         ,Nell,STAGHOUNDX,STAGHO,BlackWhite,Y,F,7
BLI BLI,D         ,Ralphy,JACKRUSSL ,JACKRU,White     ,Y,M,4
BLI BLI,D         ,Spudz,CATTLEDOG ,CATTLE,BlackBlueW,Y,M,4
BLI BLI,D         ,Marley,CHIHUAHUAX,CHIHUA,Cream     ,Y,M,8
BLI BLI,D         ,Sasha,ROTTWEILRX,ROTTWE,Black     ,Y,F,4
BLI BLI,Cat       ,Aria,DOMSH     ,DOMSH ,BlackWhite,Y,F,2
BLI BLI,D         ,Rosie,MIXED     ,MIXED ,Brown     ,Y,F,2
BLI BLI,D         ,Arlo,CATTLEDOG ,CATTLE,Blue      ,Y,M,1
BLI BLI,D         ,Lilly,JACKRUSSL ,JACKRU,White     ,Y,F,1
BLI BLI,D         ,Sadie,SCHNAUZG  ,SCHNAU,SaltPepper,N,F,1
BLI BLI,D         ,Minnie,LABRADOR  ,LABRAD,Chocolate ,Y,F,1
BLI BLI,D         ,Dusty,MASTIFFX  ,MASTIF,Black     ,Y,F,1
BLI BLI,D         ,Evie,SAINTBERN ,SAINTB,TriColour ,Y,F,1
BLI BLI,D         ,Doza,STAFFRDBTX,STAFFR,Brown     ,N,M,5
BLI BLI,D         ,Robbie,STAFFRDAM ,STAFFR,Tan       ,Y,M,3
BLI BLI,D         ,Zara,SETTERRED ,SETTER,Chestnut  ,Y,F,8
BLI BLI,D         ,Leo,GERMNSHEP ,GERMNS,BlackTan  ,Y,M,1
BLI BLI,D         ,Luna,KELPIEAUSX,KELPIE,BlackWhite,Y,F,1
BLI BLI,D         ,Sasha,CATTLEDOGX,CATTLE,Brindle   ,Y,F,10
BLI BLI,D         ,Parker,COLLBORDR ,COLLBO,BlackWhite,Y,M,2
BLI BLI,D         ,Aurie,ROTTWEILRX,ROTTWE,Black     ,Y,F,2
BLI BLI,D         ,Kingsley,ROTTWEILR ,ROTTWE,BlackTan  ,Y,M,1
BLI BLI,D         ,Chilli,SPANIELCV ,SPANIE,Ruby      ,Y,F,1
BLI BLI,D         ,Gem,MASTIFNEPX,MASTIF,Black     ,Y,F,3
BLI BLI,D         ,Beanie,DOBERMAN  ,DOBERM,RedTan    ,Y,F,5
BLI BLI,Cat       ,Bonnie,RAGDOLL   ,RAGDOL,White     ,Y,F,1
BLI BLI,D         ,Pepper,LABRADORX ,LABRAD,Black     ,N,F,7
BLI BLI,D         ,Ollie,STAFFRDAMX,STAFFR,Chocolate ,Y,M,3
BLI BLI,D         ,Ret,COLLIE    ,COLLIE,SableWhite,N,M,1
BLI BLI,Cat       ,Taji,DOMSH     ,DOMSH ,White     ,Y,F,1
BLI BLI,D         ,Odysseus,MALTESEX  ,MALTES,Beige     ,N,M,1
BLI BLI,D         ,Harper,KELPIEAUS ,KELPIE,Red       ,Y,F,1
BLI BLI,D         ,Ralph,PAPPILLON ,PAPPIL,BlackBroWh,Y,F,4
BLI BLI,D         ,Roxy,BICHONFRS ,BICHON,White     ,Y,F,2
BLI BLI,D         ,GeGe,BULLARAB  ,BULLAR,Black     ,Y,F,1
BLI BLI,D         ,Lupa,HUSKY     ,HUSKY ,White     ,Y,M,6
BLI BLI,D         ,Rudigar,MALTESE   ,MALTES,White     ,Y,M,8
BLI BLI,D         ,Indi,COLLBORDRX,COLLBO,BlackWhite,N,F,5
BLI BLI,Cat       ,Tarina,RUSSIANBL ,RUSSIA,Grey      ,Y,F,1
BLI BLI,D         ,Skylar,CATTLEDOGX,CATTLE,BlackBlueW,Y,F,1
BLI BLI,D         ,Kooper,COLLBORDR ,COLLBO,Wheaten   ,N,M,1
BLI BLI,D         ,Pippa,STAFFRDBT ,STAFFR,BlueWhite ,Y,F,1
BLI BLI,D         ,Dior,DOBERMAN  ,DOBERM,BlackTan  ,Y,F,6
BLI BLI,D         ,Tank,STAFFRDAMX,STAFFR,Black     ,Y,M,1
BLI BLI,D         ,Milo,COLLBORDR ,COLLBO,BrownWhite,Y,M,1
BLI BLI,D         ,Millie,POMERANIAX,POMERA,WhiteTan  ,Y,F,1
BLI BLI,D         ,Keg,STAFFRDBT ,STAFFR,Tan       ,Y,M,3
BLI BLI,D         ,Buddy,KELPIEAUSX,KELPIE,BlackTan  ,Y,M,1
BLI BLI,Cat       ,Farrah,DOMLH     ,DOMLH ,White     ,Y,F,4
BLI BLI,D         ,Cleo,MASTIFF   ,MASTIF,Black     ,N,F,1
BLI BLI,Cat       ,Chinka,BIRMAN    ,BIRMAN,SealPoint ,Y,F,10
BLI BLI,D         ,Charlie,DACHSHUNDM,DACHSH,Brown     ,N,M,1
BLI BLI,D         ,Heidi,MALTESE   ,MALTES,White     ,Y,F,1
BLI BLI,D         ,Rocket,BULLDOGAUS,BULLDO,TanWhite  ,Y,M,2
BLI BLI,D         ,Alice,STAFFRDBTX,STAFFR,Tan       ,Y,F,2
BLI BLI,D         ,Maisie,MALTESE   ,MALTES,Apricot   ,Y,F,7
BLI BLI,Cat       ,Jenivive,DOMMH     ,DOMMH ,Grey      ,Y,F,1
BLI BLI,D         ,Shelby,SPOODLE   ,SPOODL,Tan       ,Y,F,1
BLI BLI,Cat       ,Geo,DOMMH     ,DOMMH ,BeigeWhite,Y,M,1
BLI BLI,D         ,Marley,SPANIELCV ,SPANIE,BlackBroWh,N,F,1
BLI BLI,D         ,Bailey,DOBERMAN  ,DOBERM,BlackTan  ,Y,M,2
BLI BLI,D         ,Charlie,COLLBORDR ,COLLBO,Black     ,Y,M,1
BLI BLI,D         ,Carla,BULLARABX ,BULLAR,White     ,Y,F,1
BLI BLI,D         ,Lucy,STAFFRDBT ,STAFFR,Red       ,Y,F,7
BLI BLI,D         ,Cooper,CATTLEDOGX,CATTLE,RedWhite  ,Y,M,1
BLI BLI,D         ,Roxy,RIDGEBACK ,RIDGEB,Brown     ,N,F,1
BLI BLI,Cat       ,Chloe,DOMSH     ,DOMSH ,Grey      ,Y,F,1
BLI BLI,D         ,Luna,GERMNSHEP ,GERMNS,TanBrindle,Y,M,1
BLI BLI,D         ,Skye,STAFFRDBT ,STAFFR,Blue      ,N,F,1
BLI BLI,D         ,Sargent,KELPIEAUSX,KELPIE,BeigeWhite,Y,M,1
BLI BLI,D         ,Kaydo,STAFFRDBT ,STAFFR,Blue      ,N,M,1
BLI BLI,D         ,Harvey,BOXERX    ,BOXER,Tan       ,Y,M,1
BLI BLI,D         ,Rocky,ROTTWEILRX,ROTTWE,Black     ,Y,M,2
BLI BLI,D         ,Billie,ROTTWEILR ,ROTTWE,BlackTan  ,Y,F,7
BLI BLI,D         ,Mijee,COLLBORDR ,COLLBO,BlackWhite,N,F,1
BLI BLI,Cat       ,Opal,DOMSH     ,DOMSH ,Tortoise  ,Y,F,16
BLI BLI,Cat       ,Rosie,DOMSH     ,DOMSH ,Tabby     ,Y,F,3
BLI BLI,D         ,Cocoa,COLLBORDR ,COLLBO,WhiteBrown,Y,F,11
BLI BLI,D         ,Bella,COLLBORDR ,COLLBO,BlackWhite,N,F,4
BLI BLI,D         ,Dixie,JACKRUSSL ,JACKRU,White     ,Y,F,1
BLI BLI,D         ,Roxy,ROTTWEILR ,ROTTWE,BlackBrown,N,F,1
BLI BLI,Cat       ,Chelsea,DOMLH     ,DOMLH ,White     ,Y,F,1
BLI BLI,D         ,Oscar,DACHSHUND ,DACHSH,BlackTan  ,Y,M,1
BLI BLI,D         ,Charlie,SPOODLE   ,SPOODL,GoldWhite ,Y,M,0
BLI BLI,Cat       ,Peter,DOMSH     ,DOMSH ,BlackGrey ,Y,F,2
BLI BLI,D         ,Roxy,STAFFRDAMX,STAFFR,Black     ,Y,F,7
BLI BLI,D         ,Narla,STAFFRDAMX,STAFFR,Tan       ,Y,F,4
BLI BLI,D         ,Frankie,CATTLEDOGX,CATTLE,RedWhite  ,Y,F,3
BLI BLI,D         ,Honey Rose,MALTESE   ,MALTES,White     ,N,F,1
BLI BLI,D         ,Levi,COLLBORDRX,COLLBO,WhiteBlack,Y,M,1
BLI BLI,D         ,Nahla,COLLBORDRX,COLLBO,WhiteBlack,Y,F,1
BLI BLI,D         ,Bruce,LABRADORX ,LABRAD,Black     ,Y,M,1
BLI BLI,D         ,Zoe,STAFFRDBT ,STAFFR,Tan       ,Y,F,1
BLI BLI,D         ,Bill,CAVOODLE  ,CAVOOD,Black     ,N,M,1
BLI BLI,D         ,Domino,BULLARABX ,BULLAR,WhiteBrind,Y,F,4
BLI BLI,D         ,Zara,ROTTWEILR ,ROTTWE,BlackTan  ,N,F,0
BLI BLI,D         ,Charlie,COLLBEARD ,COLLBE,BrownWhite,N,M,1
BLI BLI,D         ,Harry,GERMNSHEP ,GERMNS,BlackGold ,Y,M,3
BLI BLI,D         ,Evie,HUSKY     ,HUSKY ,BrownWhite,Y,F,3
BLI BLI,D         ,Kenya,CAVOODLE  ,CAVOOD,Sable     ,Y,M,1
BLI BLI,D         ,Jerry,CHIHUAHUAX,CHIHUA,BrownWhite,N,M,3
BLI BLI,D         ,Ben,CHIHUAHUAX,CHIHUA,BrownBlack,N,M,3
BLI BLI,D         ,Winston,VIZSLA    ,VIZSLA,Rusty     ,N,M,0
BLI BLI,D         ,Andy,GRIFFONBR ,GRIFFO,Red       ,Y,M,5
BLI BLI,D         ,Gigi Jones-Packham,CAVOODLE  ,CAVOOD,Tan       ,Y,F,1
BLI BLI,D         ,Charlie,COLLBORDR ,COLLBO,BlackWhite,Y,M,1
BLI BLI,D         ,Kovu,GERMNSHEP ,GERMNS,Sable     ,N,M,1
BLI BLI,Cat       ,Zeus,TABBY     ,TABBY ,GreyWhite ,Y,M,3
BLI BLI,Cat       ,Yoko,DOMSH     ,DOMSH ,Tabby     ,Y,F,1
BLI BLI,D         ,Gizmo,BULLDOGFR ,BULLDO,Brindle   ,Y,F,1
BLI BLI,D         ,Penny,SPANIELCK ,SPANIE,Black     ,Y,F,1
BLI BLI,D         ,Tank,BULLARABX ,BULLAR,BlackWhite,Y,M,3
BLI BLI,D         ,Ella,GREATDANEX,GREATD,BlueWhite ,Y,F,1
BLI BLI,D         ,Buddy,BULLARAB  ,BULLAR,WhiteTan  ,Y,M,8
BLI BLI,D         ,Toby,COLLBORDR ,COLLBO,BlackWhite,Y,M,4
BLI BLI,D         ,Uppy,KELPIEAUSX,KELPIE,BrownTan  ,Y,M,3
BLI BLI,D         ,Hugo,LABRADOR  ,LABRAD,Chocolate ,N,M,0
BLI BLI,Cat       ,Loki,DOMSH     ,DOMSH ,GreyWhite ,Y,F,2
BLI BLI,D         ,minky,KELPIEAUSX,KELPIE,BlackBrown,N,F,0
BLI BLI,Cat       ,Angel,RAGDOLL   ,RAGDOL,GreyWhite ,Y,M,1
BLI BLI,D         ,JD,KELPIEAUSX,KELPIE,BlackTan  ,Y,M,7
BLI BLI,D         ,Ash,MAREMMSHP ,MAREMM,White     ,Y,M,4
BLI BLI,D         ,Lana,KELPIEAUS ,KELPIE,Brown     ,N,F,1
BLI BLI,Cat       ,Goldy,DOMMH     ,DOMMH ,Tortoise  ,N,F,0
BLI BLI,D         ,Zephyr,KELPIEAUS ,KELPIE,BlackTan  ,Y,F,1
BLI BLI,Cat       ,Barbie,DOMSH     ,DOMSH ,Tabby     ,Y,F,1
BLI BLI,Cat       ,Phoebe,DOMSH     ,DOMSH ,Black     ,Y,F,10
BLI BLI,D         ,Bentley,BULLDOGFR ,BULLDO,CreamBlack,Y,M,1
BLI BLI,D         ,Padme',MALTESEX  ,MALTES,BlackWhite,Y,F,1
BLI BLI,D         ,Tess,KELPIEAUS ,KELPIE,Red       ,Y,F,5
BLI BLI,D         ,Mango,LABRADOR  ,LABRAD,Beige     ,Y,F,5
BLI BLI,D         ,Ripley,CHIHUAHUA ,CHIHUA,BlackWhite,Y,F,1
BLI BLI,D         ,Ronnie,BULLARAB  ,BULLAR,White     ,Y,F,6
BLI BLI,D         ,Barkly,WOLFHOUNDX,WOLFHO,BlackGreyB,Y,F,6
BLI BLI,D         ,Tully,STAFFRDBT ,STAFFR,Tan       ,Y,F,7
BLI BLI,Cat       ,Sammy,DOMSH     ,DOMSH ,WhiteGrey ,Y,F,5
BLI BLI,D         ,Jaxon,POINTRGSHX,POINTR,Black     ,Y,M,8
BLI BLI,D         ,nala,BULLARAB  ,BULLAR,TriColour ,N,F,1
BLI BLI,D         ,Whiskey,COLLBORDR ,COLLBO,BrownWhite,N,M,0
BLI BLI,D         ,Cooper,JACKRUSSLX,JACKRU,TriColour ,Y,M,9
BLI BLI,D         ,Murphy,GERMNSHEP ,GERMNS,BlackTan  ,Y,M,3
BLI BLI,D         ,Missy,GERMNSHEPX,GERMNS,Cream     ,N,F,3
BLI BLI,D         ,Buster,CATTLEDOGX,CATTLE,Black     ,Y,M,3
BLI BLI,D         ,Lucky,JACKRUSSLX,JACKRU,BlackWhite,Y,F,17
BLI BLI,D         ,Bella,CAVOODLE  ,CAVOOD,BlackWhite,Y,F,8
BLI BLI,D         ,Skye,MALTESEX  ,MALTES,WhiteBlakT,Y,F,1
BLI BLI,D         ,Bailee,MOODLE    ,MOODLE,White     ,N,M,7
BLI BLI,D         ,Dolly,CATTLEDOGX,CATTLE,BlackWhite,Y,F,1
BLI BLI,D         ,Roxy,STAFFRDAMX,STAFFR,Tan       ,N,F,1
BLI BLI,D         ,Oscar,SPANIELCK ,SPANIE,Gold      ,Y,M,8
BLI BLI,Cat       ,Tiger,TABBY     ,TABBY ,Grey      ,Y,M,10
BLI BLI,D         ,Bella,SHIHTZUX  ,SHIHTZ,BlackWhite,Y,F,1
BLI BLI,D         ,Obi,RIDGEBACKX,RIDGEB,BrindlWhit,Y,M,1
BLI BLI,Cat       ,Rei,DOMSH     ,DOMSH ,Tortoise  ,Y,F,0
BLI BLI,Cat       ,Bella,SIAMESE   ,SIAMES,Lilac     ,Y,F,8
BLI BLI,D         ,Winston,CAVOODLE  ,CAVOOD,Red       ,N,M,0
BLI BLI,D         ,FiFI,POODLEMIN ,POODLE,White     ,N,F,2
BLI BLI,D         ,Sisia,POODLEMIN ,POODLE,Black     ,N,F,2
BLI BLI,D         ,Bolt,CATTLEDOG ,CATTLE,BlackBlueW,Y,M,1
BLI BLI,D         ,Rufus,BEAGLE    ,BEAGLE,TriColour ,Y,M,8
BLI BLI,D         ,Benny,SHIHTZU   ,SHIHTZ,White     ,Y,M,1
BLI BLI,Cat       ,Milly,DOMSH     ,DOMSH ,Black     ,Y,F,1
BLI BLI,D         ,Zena,STAFFRDBT ,STAFFR,Brindle   ,Y,F,2
BLI BLI,D         ,Buddy,STAFFRDBT ,STAFFR,Brindle   ,Y,M,2
BLI BLI,D         ,Gus,DACHSHUNDM,DACHSH,Red       ,N,M,3
BLI BLI,Cat       ,Simba,MAINE COON,MAINE ,Tabby     ,Y,M,1
BLI BLI,D         ,Zalayha,STAFFRDBT ,STAFFR,Tan       ,N,F,0
BLI BLI,D         ,Dougie,SCHNAUZMN ,SCHNAU,Black     ,Y,M,1
BLI BLI,D         ,Borris,DOGUEBOR  ,DOGUEB,Tan       ,Y,M,0
BLI BLI,D         ,Rocco,ROTTWEILR ,ROTTWE,Black     ,N,M,0
BLI BLI,D         ,Flurry,MALTESEX  ,MALTES,White     ,Y,M,15
